0.928034637 -1.891681835 -2.570510470 
0.939790776 -1.787534270 -2.448943061 
0.951533254 -1.674871310 -2.319250960 
0.963275733 -1.564100251 -2.191648671 
0.975031871 -1.457476097 -2.073713210 
0.986774350 -1.356135544 -1.966534736 
0.998521830 -1.260966784 -1.865677771 
1.010272971 -1.172839262 -1.772043706 
1.022015449 -1.092813767 -1.695812051 
1.033771588 -1.022523745 -1.637766562 
1.045514066 -0.965223289 -1.602119945 
1.057256545 -0.928205522 -1.594966812 
1.069012684 -0.965223289 -1.602119945 
1.080755162 -1.022523745 -1.637766562 
1.092502643 -1.092813767 -1.695812051 
1.104253783 -1.172839262 -1.772043706 
1.115996262 -1.260966784 -1.865677771 
1.127743742 -1.356135544 -1.966534736 
1.139494883 -1.457476097 -2.073713210 
1.151237361 -1.564100251 -2.191648671 
1.162984842 -1.674871310 -2.319250960 
1.174735982 -1.787534270 -2.448943061 
1.186483463 -1.891681835 -2.570510470 
1.198234603 -1.941879244 -2.636038342 
1.209977081 -1.964636713 -2.659170005 
1.221724562 -1.973214516 -2.688784545 
1.233475702 -1.982434070 -2.718995695 
1.245218181 -1.993544124 -2.730747644 
1.256965661 -2.006805959 -2.744652144 
1.268716802 -2.022239374 -2.760728480 
1.280464282 -2.040814189 -2.779848097 
1.292206761 -2.062292787 -2.800422470 
1.303957901 -2.085451708 -2.822677173 
1.315705382 -2.109876437 -2.846197784 
1.327447860 -2.135025169 -2.870207652 
1.339199000 -2.160213052 -2.894021863 
1.350946481 -2.184620293 -2.917055542 
1.362697621 -2.207256170 -2.938318020 
1.374440100 -2.226973160 -2.956359349 
1.386187580 -2.242513790 -2.970123665 
1.397938721 -2.252611976 -2.978445719 
1.409686201 -2.256170441 -2.980228249 
1.433186201 -2.241139046 -2.968748827 
1.456676201 -2.197181097 -2.928552829 
1.480176201 -2.129902889 -2.866502224 
1.503666201 -2.046328514 -2.788012229 
1.527166201 -1.952313583 -2.698650875 
1.550656201 -1.856209261 -2.606830077 
1.574156201 -1.757571951 -2.512256960 
1.597646201 -1.658352746 -2.416104021 
1.621146201 -1.560780558 -2.320620802 
1.644636201 -1.466768362 -2.228645967 
1.668136201 -1.378000939 -2.142028999 
1.691626201 -1.295976333 -2.058884868 
1.715126201 -1.221996262 -1.983023813 
1.738616201 -1.157075740 -1.912613462 
1.762116201 -1.101629944 -1.852333495 
1.785606201 -1.055483801 -1.804348435 
1.809106201 -1.019045799 -1.766312399 
1.832596201 -0.993528505 -1.736965737 
1.856096201 -0.979710516 -1.717667024 
1.879586201 -0.977808017 -1.704033503 
1.903086201 -0.987883005 -1.698950903 
1.926576201 -1.010001251 -1.699721416 
1.950076201 -1.044210853 -1.710297380 
1.973566201 -1.090404061 -1.730557204 
1.997066201 -1.148105023 -1.753833553 
2.020556201 -1.215952070 -1.782155944 
2.044056201 -1.290595306 -1.813408656 
2.067546201 -1.363502393 -1.841636702 
2.091046201 -1.412907211 -1.844374169 
2.114536201 -1.424517653 -1.809035075 

0.000000000 -1.424517653 -1.809035075 
0.023498617 -1.411529151 -1.842997157 
0.046983574 -1.357790475 -1.835164130 
0.070482191 -1.280870619 -1.796795144 
0.093980808 -1.202262980 -1.757247391 
0.117479425 -1.130368874 -1.725919901 
0.140964382 -1.068667455 -1.699477429 
0.164462999 -1.018703097 -1.675922642 
0.187961616 -0.981103992 -1.663231027 
0.211451573 -0.956062105 -1.661593201 
0.234945191 -0.943519358 -1.667059007 
0.258443808 -0.943316209 -1.681646052 
0.281942425 -0.955284591 -1.703359305 
0.305432383 -0.979359292 -1.736025656 
0.328926001 -1.015592414 -1.776919631 
0.352424618 -1.063696384 -1.830384344 
0.375914575 -1.122715064 -1.888420582 
0.399413192 -1.191566808 -1.956622860 
0.422906811 -1.269303640 -2.035041022 
0.446405428 -1.354914226 -2.120507394 
0.469895385 -1.447217118 -2.210180054 
0.493394002 -1.544819699 -2.305331712 
0.516887620 -1.646122874 -2.404431329 
0.540377578 -1.749299733 -2.504386382 
0.563876195 -1.852216314 -2.603054396 
0.587374812 -1.951600414 -2.697843086 
0.610868430 -2.040401848 -2.782073995 
0.634358387 -2.118314027 -2.855328280 
0.657857004 -2.179936772 -2.912264877 
0.681355621 -2.219409293 -2.948549353 
0.704840578 -2.232705037 -2.958871101 
0.716588059 -2.229577989 -2.957231054 
0.728330537 -2.220691571 -2.949831611 
0.740081678 -2.206965960 -2.937593001 
0.751829158 -2.189466951 -2.921491142 
0.763571637 -2.169274169 -2.902425716 
0.775327776 -2.147399505 -2.881678444 
0.787070254 -2.124740763 -2.860147148 
0.798812732 -2.102058632 -2.838428995 
0.810568871 -2.080002600 -2.817173392 
0.822311350 -2.059094555 -2.797065700 
0.834053828 -2.039738806 -2.778510146 
0.845809967 -2.021322153 -2.760019392 
0.857552445 -2.004023039 -2.741970005 
0.869308584 -1.989010189 -2.726206954 
0.881051063 -1.976239513 -2.712686409 
0.892793541 -1.965423500 -2.687808036 
0.904549680 -1.955570683 -2.663879544 
0.916292158 -1.941658578 -2.614874152 
0.928034637 -1.840167056 -2.496290918 
0.939790776 -1.720828156 -2.372981309 
0.951533254 -1.603240610 -2.251547535 
0.963275733 -1.489573651 -2.134149266 
0.975031871 -1.380869446 -2.022719937 
0.986774350 -1.278092948 -1.918535197 
0.998521830 -1.182279089 -1.822018346 
1.010272971 -1.094857895 -1.734707460 
1.022015449 -1.018308114 -1.637395271 
1.033771588 -0.957811980 -1.566245602 
1.045514066 -0.924078124 -1.551824653 
1.057256545 -0.928205522 -1.594966812 
1.069012684 -0.924078124 -1.551824653 
1.080755162 -0.957811980 -1.566245602 
1.092502643 -1.018308114 -1.637395271 
1.104253783 -1.094857895 -1.734707460 
1.115996262 -1.182279089 -1.822018346 
1.127743742 -1.278092948 -1.918535197 
1.139494883 -1.380869446 -2.022719937 
1.151237361 -1.489573651 -2.134149266 
1.162984842 -1.603240610 -2.251547535 
1.174735982 -1.720828156 -2.372981309 
1.186483463 -1.840167056 -2.496290918 
1.198234603 -1.941658578 -2.614874152 
1.209977081 -1.955570683 -2.663879544 
1.221724562 -1.965423500 -2.687808036 
1.233475702 -1.976239513 -2.712686409 
1.245218181 -1.989010189 -2.726206954 
1.256965661 -2.004023039 -2.741970005 
1.268716802 -2.021322153 -2.760019392 
1.280464282 -2.039738806 -2.778510146 
1.292206761 -2.059094555 -2.797065700 
1.303957901 -2.080002600 -2.817173392 
1.315705382 -2.102058632 -2.838428995 
1.327447860 -2.124740763 -2.860147148 
1.339199000 -2.147399505 -2.881678444 
1.350946481 -2.169274169 -2.902425716 
1.362697621 -2.189466951 -2.921491143 
1.374440100 -2.206965960 -2.937593001 
1.386187580 -2.220691571 -2.949831611 
1.397938721 -2.229577989 -2.957231054 
1.409686201 -2.232705037 -2.958871101 
1.433186201 -2.219409294 -2.948549355 
1.456676201 -2.179936775 -2.912264879 
1.480176201 -2.118314031 -2.855328283 
1.503666201 -2.040401852 -2.782073999 
1.527166201 -1.951600418 -2.697843091 
1.550656201 -1.852216318 -2.603054401 
1.574156201 -1.749299738 -2.504386386 
1.597646201 -1.646122878 -2.404431333 
1.621146201 -1.544819702 -2.305331715 
1.644636201 -1.447217121 -2.210180057 
1.668136201 -1.354914229 -2.120507396 
1.691626201 -1.269303643 -2.035041025 
1.715126201 -1.191566810 -1.956622862 
1.738616201 -1.122715066 -1.888420584 
1.762116201 -1.063696386 -1.830384346 
1.785606201 -1.015592415 -1.776919632 
1.809106201 -0.979359293 -1.736025657 
1.832596201 -0.955284591 -1.703359305 
1.856096201 -0.943316209 -1.681646052 
1.879586201 -0.943519359 -1.667059008 
1.903086201 -0.956062105 -1.661593202 
1.926576201 -0.981103993 -1.663231028 
1.950076201 -1.018703098 -1.675922643 
1.973566201 -1.068667457 -1.699477430 
1.997066201 -1.130368876 -1.725919903 
2.020556201 -1.202262983 -1.757247394 
2.044056201 -1.280870623 -1.796795147 
2.067546201 -1.357790479 -1.835164134 
2.091046201 -1.411529153 -1.842997159 
2.114536201 -1.424517653 -1.809035075 

0.000000000 -0.158271043 -0.353002646 
0.023498617 -0.159875130 -0.355645548 
0.046983574 -0.165086137 -0.363040278 
0.070482191 -0.174796483 -0.382971404 
0.093980808 -0.190501373 -0.407353741 
0.117479425 -0.214161617 -0.435057887 
0.140964382 -0.247972566 -0.472915858 
0.164462999 -0.294037799 -0.523028417 
0.187961616 -0.353790536 -0.585773433 
0.211451573 -0.427386446 -0.661289570 
0.234945191 -0.512984969 -0.746340984 
0.258443808 -0.606252310 -0.837314387 
0.281942425 -0.700049692 -0.927146402 
0.305432383 -0.784637539 -1.006802890 
0.328926001 -0.849747585 -1.073341290 
0.352424618 -0.888664779 -1.113976420 
0.375914575 -0.901154210 -1.129263017 
0.399413192 -0.892380610 -1.121181258 
0.422906811 -0.868491444 -1.091239113 
0.446405428 -0.833153986 -1.047294569 
0.469895385 -0.787342408 -0.986184152 
0.493394002 -0.730743049 -0.911596706 
0.516887620 -0.663274193 -0.821893090 
0.540377578 -0.586063113 -0.725298815 
0.563876195 -0.501752196 -0.624477463 
0.587374812 -0.414577849 -0.522049729 
0.610868430 -0.330123870 -0.423100637 
0.634358387 -0.254952369 -0.339735642 
0.657857004 -0.195886509 -0.274576616 
0.681355621 -0.158702349 -0.233237557 
0.704840578 -0.146322514 -0.216979556 
0.716588059 -0.149238108 -0.221834305 
0.728330537 -0.157573024 -0.232108264 
0.740081678 -0.170588305 -0.247062525 
0.751829158 -0.187419793 -0.266655934 
0.763571637 -0.207158679 -0.291625557 
0.775327776 -0.228906290 -0.318603863 
0.787070254 -0.251837416 -0.346765663 
0.798812732 -0.275219420 -0.377601908 
0.810568871 -0.298448320 -0.410508668 
0.822311350 -0.321059487 -0.442797744 
0.834053828 -0.342711511 -0.474127737 
0.845809967 -0.363168201 -0.506518256 
0.857552445 -0.382348955 -0.538384486 
0.869308584 -0.400252975 -0.568973724 
0.881051063 -0.417001816 -0.598407677 
0.892793541 -0.432800559 -0.629469335 
0.904549680 -0.447940359 -0.659845258 
0.916292158 -0.462794986 -0.689925338 
0.928034637 -0.477778821 -0.720094756 
0.939790776 -0.493367032 -0.750684135 
0.951533254 -0.510068546 -0.782317044 
0.963275733 -0.528391794 -0.815489994 
0.975031871 -0.548825880 -0.847990566 
0.986774350 -0.571746862 -0.879821287 
0.998521830 -0.597324076 -0.913559771 
1.010272971 -0.625226334 -0.948774242 
1.022015449 -0.653947061 -0.998862798 
1.033771588 -0.679074651 -1.032964452 
1.045514066 -0.690508856 -1.023457162 
1.057256545 -0.677527154 -0.969737932 
1.069012684 -0.690508856 -1.023457162 
1.080755162 -0.679074651 -1.032964452 
1.092502643 -0.653947061 -0.998862798 
1.104253783 -0.625226334 -0.948774242 
1.115996262 -0.597324076 -0.913559771 
1.127743742 -0.571746862 -0.879821287 
1.139494883 -0.548825880 -0.847990566 
1.151237361 -0.528391794 -0.815489994 
1.162984842 -0.510068546 -0.782317044 
1.174735982 -0.493367032 -0.750684135 
1.186483463 -0.477778821 -0.720094756 
1.198234603 -0.462794986 -0.689925338 
1.209977081 -0.447940359 -0.659845258 
1.221724562 -0.432800559 -0.629469335 
1.233475702 -0.417001816 -0.598407677 
1.245218181 -0.400252975 -0.568973724 
1.256965661 -0.382348955 -0.538384486 
1.268716802 -0.363168201 -0.506518256 
1.280464282 -0.342711511 -0.474127737 
1.292206761 -0.321059487 -0.442797744 
1.303957901 -0.298448320 -0.410508668 
1.315705382 -0.275219420 -0.377601908 
1.327447860 -0.251837416 -0.346765663 
1.339199000 -0.228906290 -0.318603863 
1.350946481 -0.207158679 -0.291625557 
1.362697621 -0.187419793 -0.266655934 
1.374440100 -0.170588305 -0.247062525 
1.386187580 -0.157573024 -0.232108264 
1.397938721 -0.149238108 -0.221834305 
1.409686201 -0.146322514 -0.216979557 
1.433186201 -0.158702348 -0.233237556 
1.456676201 -0.195886508 -0.274576614 
1.480176201 -0.254952367 -0.339735639 
1.503666201 -0.330123867 -0.423100634 
1.527166201 -0.414577846 -0.522049726 
1.550656201 -0.501752193 -0.624477460 
1.574156201 -0.586063110 -0.725298812 
1.597646201 -0.663274191 -0.821893087 
1.621146201 -0.730743047 -0.911596704 
1.644636201 -0.787342406 -0.986184150 
1.668136201 -0.833153985 -1.047294567 
1.691626201 -0.868491443 -1.091239112 
1.715126201 -0.892380610 -1.121181259 
1.738616201 -0.901154212 -1.129263019 
1.762116201 -0.888664782 -1.113976423 
1.785606201 -0.849747588 -1.073341293 
1.809106201 -0.784637543 -1.006802894 
1.832596201 -0.700049696 -0.927146406 
1.856096201 -0.606252314 -0.837314391 
1.879586201 -0.512984972 -0.746340987 
1.903086201 -0.427386449 -0.661289573 
1.926576201 -0.353790538 -0.585773435 
1.950076201 -0.294037801 -0.523028418 
1.973566201 -0.247972567 -0.472915859 
1.997066201 -0.214161618 -0.435057888 
2.020556201 -0.190501373 -0.407353742 
2.044056201 -0.174796483 -0.382971404 
2.067546201 -0.165086137 -0.363040278 
2.091046201 -0.159875130 -0.355645548 
2.114536201 -0.158271043 -0.353002646 

0.000000000 -0.158271043 -0.353002646 
0.023498617 -0.159873809 -0.355641737 
0.046983574 -0.165070884 -0.360964562 
0.070482191 -0.174719403 -0.364378666 
0.093980808 -0.190235345 -0.376059492 
0.117479425 -0.213437425 -0.402641882 
0.140964382 -0.246303512 -0.438586974 
0.164462999 -0.290646180 -0.485508482 
0.187961616 -0.347549487 -0.543536316 
0.211451573 -0.416791154 -0.612447710 
0.234945191 -0.496165076 -0.687799307 
0.258443808 -0.581053509 -0.766427716 
0.281942425 -0.664256359 -0.841256254 
0.305432383 -0.736454157 -0.903820490 
0.328926001 -0.788403101 -0.954092541 
0.352424618 -0.814995022 -0.978871420 
0.375914575 -0.817736652 -0.988023765 
0.399413192 -0.802204605 -0.977194368 
0.422906811 -0.773614779 -0.942359902 
0.446405428 -0.734615746 -0.894796875 
0.469895385 -0.685547354 -0.830233578 
0.493394002 -0.625729494 -0.751853449 
0.516887620 -0.554818936 -0.657315951 
0.540377578 -0.473714323 -0.555335513 
0.563876195 -0.384856899 -0.448362688 
0.587374812 -0.292360686 -0.338313481 
0.610868430 -0.201868157 -0.230607191 
0.634358387 -0.120316898 -0.138839743 
0.657857004 -0.055346581 -0.065985445 
0.681355621 -0.013913035 -0.019061712 
0.704840578 0.000000000 0.000000000 
0.716588059 -0.003290282 -0.005864698 
0.728330537 -0.012699120 -0.017847789 
0.740081678 -0.027369534 -0.035092259 
0.751829158 -0.046291262 -0.057562928 
0.763571637 -0.068409690 -0.086155505 
0.775327776 -0.092688811 -0.116908685 
0.787070254 -0.118191021 -0.148884813 
0.798812732 -0.144097079 -0.183787006 
0.810568871 -0.169744431 -0.220952787 
0.822311350 -0.194633728 -0.257360379 
0.834053828 -0.218404279 -0.292649044 
0.845809967 -0.240811898 -0.328969830 
0.857552445 -0.261788453 -0.364658000 
0.869308584 -0.281349967 -0.398931165 
0.881051063 -0.299640714 -0.431933595 
0.892793541 -0.316895819 -0.466593503 
0.904549680 -0.333434680 -0.500528274 
0.916292158 -0.349672538 -0.534157988 
0.928034637 -0.366062487 -0.568104069 
0.939790776 -0.383116846 -0.603186124 
0.951533254 -0.401413232 -0.639483433 
0.963275733 -0.421520669 -0.677569281 
0.975031871 -0.444039981 -0.716109586 
0.986774350 -0.469496763 -0.755531366 
0.998521830 -0.498366401 -0.798189513 
1.010272971 -0.530938845 -0.844346682 
1.022015449 -0.567140300 -0.887654879 
1.033771588 -0.606129431 -0.926202439 
1.045514066 -0.645235146 -0.955463182 
1.057256545 -0.677527154 -0.969737932 
1.069012684 -0.645235146 -0.955463182 
1.080755162 -0.606129431 -0.926202439 
1.092502643 -0.567140300 -0.887654879 
1.104253783 -0.530938845 -0.844346682 
1.115996262 -0.498366401 -0.798189513 
1.127743742 -0.469496763 -0.755531366 
1.139494883 -0.444039981 -0.716109586 
1.151237361 -0.421520669 -0.677569281 
1.162984842 -0.401413232 -0.639483433 
1.174735982 -0.383116846 -0.603186124 
1.186483463 -0.366062487 -0.568104069 
1.198234603 -0.349672538 -0.534157988 
1.209977081 -0.333434680 -0.500528274 
1.221724562 -0.316895819 -0.466593503 
1.233475702 -0.299640714 -0.431933595 
1.245218181 -0.281349967 -0.398931165 
1.256965661 -0.261788453 -0.364658000 
1.268716802 -0.240811898 -0.328969830 
1.280464282 -0.218404279 -0.292649044 
1.292206761 -0.194633728 -0.257360379 
1.303957901 -0.169744431 -0.220952787 
1.315705382 -0.144097079 -0.183787006 
1.327447860 -0.118191021 -0.148884813 
1.339199000 -0.092688811 -0.116908685 
1.350946481 -0.068409690 -0.086155505 
1.362697621 -0.046291262 -0.057562928 
1.374440100 -0.027369534 -0.035092259 
1.386187580 -0.012699120 -0.017847789 
1.397938721 -0.003290282 -0.005864698 
1.409686201 0.000000000 -0.000000001 
1.433186201 -0.013913034 -0.019061711 
1.456676201 -0.055346579 -0.065985443 
1.480176201 -0.120316895 -0.138839740 
1.503666201 -0.201868154 -0.230607188 
1.527166201 -0.292360683 -0.338313478 
1.550656201 -0.384856896 -0.448362684 
1.574156201 -0.473714320 -0.555335509 
1.597646201 -0.554818934 -0.657315948 
1.621146201 -0.625729492 -0.751853446 
1.644636201 -0.685547353 -0.830233575 
1.668136201 -0.734615745 -0.894796874 
1.691626201 -0.773614778 -0.942359901 
1.715126201 -0.802204605 -0.977194368 
1.738616201 -0.817736653 -0.988023766 
1.762116201 -0.814995024 -0.978871422 
1.785606201 -0.788403104 -0.954092544 
1.809106201 -0.736454160 -0.903820493 
1.832596201 -0.664256362 -0.841256257 
1.856096201 -0.581053512 -0.766427720 
1.879586201 -0.496165079 -0.687799310 
1.903086201 -0.416791157 -0.612447713 
1.926576201 -0.347549490 -0.543536319 
1.950076201 -0.290646182 -0.485508484 
1.973566201 -0.246303513 -0.438586975 
1.997066201 -0.213437426 -0.402641883 
2.020556201 -0.190235346 -0.376059493 
2.044056201 -0.174719404 -0.364378666 
2.067546201 -0.165070884 -0.360964562 
2.091046201 -0.159873809 -0.355641737 
2.114536201 -0.158271043 -0.353002646 

0.000000000 2.796043295 3.431688182 
0.023498617 2.794183594 3.434281480 
0.046983574 2.775962608 3.422773421 
0.070482191 2.735093801 3.401103237 
0.093980808 2.681027897 3.364271801 
0.117479425 2.622823898 3.314199430 
0.140964382 2.519719525 3.145679003 
0.164462999 2.406348701 3.046909146 
0.187961616 2.299389087 2.956272216 
0.211451573 2.203810015 2.880356916 
0.234945191 2.114609260 2.829306574 
0.258443808 2.031258235 2.755676612 
0.281942425 1.957927498 2.696314958 
0.305432383 1.896744587 2.650049976 
0.328926001 1.851706361 2.621930215 
0.352424618 1.827515999 2.614889470 
0.375914575 1.828161246 2.631158649 
0.399413192 1.855489154 2.672548771 
0.422906811 1.908021252 2.727944665 
0.446405428 1.979919990 2.801205438 
0.469895385 2.059731112 2.876311787 
0.493394002 2.129550970 2.945879502 
0.516887620 2.168407409 2.990339726 
0.540377578 2.151883081 2.950108196 
0.563876195 2.100655935 2.915467063 
0.587374812 2.029351590 2.855939693 
0.610868430 1.948907949 2.785281977 
0.634358387 1.870618949 2.713555678 
0.657857004 1.805372137 2.653883043 
0.681355621 1.761424125 2.652084017 
0.704840578 1.744873086 2.635756329 
0.716588059 1.748952416 2.639726312 
0.728330537 1.760839578 2.651498873 
0.740081678 1.778863115 2.628518267 
0.751829158 1.801337567 2.650695220 
0.763571637 1.828465146 2.678442295 
0.775327776 1.859319707 2.709909366 
0.787070254 1.892948085 2.744147943 
0.798812732 1.928494443 2.780193747 
0.810568871 1.965087521 2.817147745 
0.822311350 2.001975707 2.854371432 
0.834053828 2.038483517 2.891203348 
0.845809967 2.073999359 2.929009781 
0.857552445 2.107962697 2.965848522 
0.869308584 2.139930248 3.000624411 
0.881051063 2.169472292 3.032928611 
0.892793541 2.196248583 3.062726029 
0.904549680 2.219994261 3.089315030 
0.916292158 2.240497487 3.112505930 
0.928034637 2.257678961 3.133400552 
0.939790776 2.271559556 3.154355300 
0.951533254 2.282264977 3.172006958 
0.963275733 2.290051071 3.186520215 
0.975031871 2.295307356 3.198063311 
0.986774350 2.298550680 3.207481602 
0.998521830 2.300376041 3.215485133 
1.010272971 2.301371431 3.222502888 
1.022015449 2.302178984 3.236272204 
1.033771588 2.303344306 3.253079573 
1.045514066 2.305286303 3.270845283 
1.057256545 2.308297624 3.289674301 
1.069012684 2.305286303 3.270845283 
1.080755162 2.303344306 3.253079573 
1.092502643 2.302178984 3.236272204 
1.104253783 2.301371431 3.222502888 
1.115996262 2.300376041 3.215485133 
1.127743742 2.298550680 3.207481602 
1.139494883 2.295307356 3.198063311 
1.151237361 2.290051071 3.186520215 
1.162984842 2.282264977 3.172006958 
1.174735982 2.271559556 3.154355300 
1.186483463 2.257678961 3.133400552 
1.198234603 2.240497487 3.112505930 
1.209977081 2.219994261 3.089315030 
1.221724562 2.196248583 3.062726029 
1.233475702 2.169472292 3.032928611 
1.245218181 2.139930248 3.000624411 
1.256965661 2.107962697 2.965848522 
1.268716802 2.073999359 2.929009781 
1.280464282 2.038483517 2.891203348 
1.292206761 2.001975707 2.854371432 
1.303957901 1.965087521 2.817147745 
1.315705382 1.928494443 2.780193747 
1.327447860 1.892948085 2.744147943 
1.339199000 1.859319707 2.709909366 
1.350946481 1.828465146 2.678442295 
1.362697621 1.801337567 2.650695220 
1.374440100 1.778863115 2.628518267 
1.386187580 1.760839578 2.651498873 
1.397938721 1.748952416 2.639726312 
1.409686201 1.744873086 2.635756329 
1.433186201 1.761424124 2.652084016 
1.456676201 1.805372135 2.653883041 
1.480176201 1.870618946 2.713555675 
1.503666201 1.948907946 2.785281974 
1.527166201 2.029351587 2.855939690 
1.550656201 2.100655933 2.915467061 
1.574156201 2.151883079 2.950108194 
1.597646201 2.168407409 2.990339726 
1.621146201 2.129550971 2.945879503 
1.644636201 2.059731113 2.876311788 
1.668136201 1.979919992 2.801205440 
1.691626201 1.908021254 2.727944667 
1.715126201 1.855489156 2.672548773 
1.738616201 1.828161248 2.631158651 
1.762116201 1.827516002 2.614889472 
1.785606201 1.851706364 2.621930217 
1.809106201 1.896744589 2.650049978 
1.832596201 1.957927501 2.696314960 
1.856096201 2.031258237 2.755676614 
1.879586201 2.114609261 2.829306575 
1.903086201 2.203810014 2.880356915 
1.926576201 2.299389085 2.956272215 
1.950076201 2.406348699 3.046909144 
1.973566201 2.519719522 3.145679001 
1.997066201 2.622823903 3.314199435 
2.020556201 2.681027903 3.364271806 
2.044056201 2.735093806 3.401103243 
2.067546201 2.775962613 3.422773426 
2.091046201 2.794183596 3.434281481 
2.114536201 2.796043295 3.431688182 

0.000000000 2.796043295 3.431688182 
0.023498617 2.795859980 3.435844602 
0.046983574 2.785200960 3.429233735 
0.070482191 2.751217791 3.401415450 
0.093980808 2.698652491 3.357024878 
0.117479425 2.624721797 3.257986175 
0.140964382 2.543834273 3.213272788 
0.164462999 2.424198915 3.098580883 
0.187961616 2.311152619 2.996250122 
0.211451573 2.207758571 2.909729366 
0.234945191 2.120823909 2.812450820 
0.258443808 2.049656136 2.753682456 
0.281942425 1.989400752 2.706568933 
0.305432383 1.940845913 2.671430574 
0.328926001 1.906998973 2.651159222 
0.352424618 1.891995629 2.649722324 
0.375914575 1.899372845 2.668425621 
0.399413192 1.930294978 2.709349824 
0.422906811 1.982108241 2.761534704 
0.446405428 2.047129850 2.826619451 
0.469895385 2.111820626 2.889175716 
0.493394002 2.158621185 2.937279511 
0.516887620 2.173176815 2.960646351 
0.540377578 2.164074627 2.996444131 
0.563876195 2.120261172 2.973924048 
0.587374812 2.049317816 2.916446940 
0.610868430 1.964971380 2.843032255 
0.634358387 1.880644095 2.765260159 
0.657857004 1.809082977 2.698896753 
0.681355621 1.762490809 2.612754655 
0.704840578 1.747715542 2.599200390 
0.716588059 1.751345362 2.602220539 
0.728330537 1.761923623 2.612187911 
0.740081678 1.779848616 2.670391606 
0.751829158 1.805022892 2.695929645 
0.763571637 1.835341820 2.728041975 
0.775327776 1.869749959 2.764233917 
0.787070254 1.907184502 2.803445530 
0.798812732 1.946703644 2.844750333 
0.810568871 1.987372241 2.887195486 
0.822311350 2.028392767 2.929969515 
0.834053828 2.069053098 2.972367159 
0.845809967 2.108705347 3.016153116 
0.857552445 2.146749351 3.059051590 
0.869308584 2.182681371 3.099762829 
0.881051063 2.215988764 3.137804920 
0.892793541 2.246209064 3.173252604 
0.904549680 2.272903791 3.204948761 
0.916292158 2.295644883 3.232467550 
0.928034637 2.314098166 3.257040602 
0.939790776 2.328023320 3.281867199 
0.951533254 2.337351453 3.302218216 
0.963275733 2.342239090 3.317864710 
0.975031871 2.343160084 3.327538740 
0.986774350 2.340858530 3.333032435 
0.998521830 2.336270835 3.336677176 
1.010272971 2.330319455 3.339029311 
1.022015449 2.323927676 3.328450952 
1.033771588 2.317826213 3.314297801 
1.045514066 2.312514295 3.301263879 
1.057256545 2.308297624 3.289674301 
1.069012684 2.312514295 3.301263879 
1.080755162 2.317826213 3.314297801 
1.092502643 2.323927676 3.328450952 
1.104253783 2.330319455 3.339029311 
1.115996262 2.336270835 3.336677176 
1.127743742 2.340858530 3.333032435 
1.139494883 2.343160084 3.327538740 
1.151237361 2.342239090 3.317864710 
1.162984842 2.337351453 3.302218216 
1.174735982 2.328023320 3.281867199 
1.186483463 2.314098166 3.257040602 
1.198234603 2.295644883 3.232467550 
1.209977081 2.272903791 3.204948761 
1.221724562 2.246209064 3.173252604 
1.233475702 2.215988764 3.137804920 
1.245218181 2.182681371 3.099762829 
1.256965661 2.146749351 3.059051590 
1.268716802 2.108705347 3.016153116 
1.280464282 2.069053098 2.972367159 
