  0.000000000  0.000000000  0.000000000      12
       1      23   -2.447007112   -3.679437054
       1      24   -2.447007112   -3.679437054
       1      25   -1.180760502   -2.223404625
       1      26   -1.180760502   -2.223404625
       1      27    1.773553836    1.561286203
       1      28    1.773553836    1.561286203
       1      29    1.853375370    1.635282649
       1      30    1.853375370    1.635282649
       1      31    2.031173188    1.741632078
       1      32    2.031173188    1.741632078
       1      33    2.036131713    1.735667052
       1      34    2.036131713    1.735667052
  0.011111111  0.011111111  0.000000000      12
       1      23   -2.435396667   -3.714776145
       1      24   -2.434018610   -3.713399136
       1      25   -1.182364589   -2.226047527
       1      26   -1.182363268   -2.226043716
       1      27    1.771694135    1.563879501
       1      28    1.773370521    1.565442623
       1      29    1.852952260    1.632587662
       1      30    1.854380978    1.633979630
       1      31    2.012473597    1.730524452
       1      32    2.015921641    1.733166607
       1      33    2.026006340    1.736809324
       1      34    2.029284514    1.739361316
  0.022222222  0.022222222  0.000000000      12
       1      23   -2.385991847   -3.712038676
       1      24   -2.380279934   -3.705566109
       1      25   -1.187575596   -2.233442257
       1      26   -1.187560343   -2.231366541
       1      27    1.753473149    1.552371442
       1      28    1.762711501    1.558831756
       1      29    1.862140420    1.638935205
       1      30    1.868230827    1.646501360
       1      31    1.957488312    1.685798917
       1      32    1.966044682    1.693521686
       1      33    2.005187376    1.725980139
       1      34    2.011203089    1.729010492
  0.033333333  0.033333333  0.000000000      12
       1      23   -2.313084761   -3.683810631
       1      24   -2.303360078   -3.667197123
       1      25   -1.197285942   -2.253373383
       1      26   -1.197208862   -2.234780645
       1      27    1.712604342    1.530701258
       1      28    1.728728332    1.531013471
       1      29    1.858165658    1.611544625
       1      30    1.860315722    1.601210449
       1      31    1.910910072    1.661773679
       1      32    1.928022860    1.684270109
       1      33    1.980615330    1.740747923
       1      34    1.981371712    1.717495848
  0.044444444  0.044444444  0.000000000      12
       1      23   -2.238441526   -3.652557919
       1      24   -2.224752439   -3.627649370
       1      25   -1.212990832   -2.277755720
       1      26   -1.212724804   -2.246461471
       1      27    1.658538438    1.493869822
       1      28    1.676163032    1.486622899
       1      29    1.761843517    1.524982266
       1      30    1.764473219    1.511051883
       1      31    1.909731785    1.652271529
       1      32    1.931216686    1.662724557
       1      33    1.973951640    1.739324741
       1      34    2.011497964    1.821097990
  0.055555555  0.055555556  0.000000000      12
       1      23   -2.170594480   -3.624235529
       1      24   -2.152858333   -3.596321880
       1      25   -1.236651076   -2.305459866
       1      26   -1.235926884   -2.273043861
       1      27    1.600334439    1.443797451
       1      28    1.602232338    1.387584196
       1      29    1.645070520    1.444805830
       1      30    1.667971480    1.482653084
       1      31    1.856793855    1.607438754
       1      32    1.881083688    1.605590113
       1      33    2.050984746    1.842465657
       1      34    2.092606804    1.913533611
  0.066666667  0.066666667  0.000000000      12
       1      23   -2.112893518   -3.600959181
       1      24   -2.091156914   -3.569879408
       1      25   -1.270462025   -2.343317837
       1      26   -1.268792971   -2.308988953
       1      27    1.497230066    1.275277024
       1      28    1.521344814    1.342870809
       1      29    1.546970994    1.412787403
       1      30    1.601278617    1.466030927
       1      31    1.792667989    1.552334889
       1      32    1.819200645    1.541787796
       1      33    2.147204923    1.961814563
       1      34    2.192276622    2.025989177
  0.077777778  0.077777778  0.000000000      12
       1      23   -2.066700310   -3.580699357
       1      24   -2.041192556   -3.546324621
       1      25   -1.316527258   -2.393430396
       1      26   -1.313135639   -2.355910461
       1      27    1.383859242    1.176507167
       1      28    1.401709456    1.228178904
       1      29    1.500405500    1.404623505
       1      30    1.554352020    1.446492488
       1      31    1.722763872    1.497753921
       1      32    1.751303248    1.489771359
       1      33    2.256252312    2.079332912
       1      34    2.304256157    2.147854981
  0.088888889  0.088888889  0.000000000      12
       1      23   -2.032490709   -3.570123394
       1      24   -2.003593451   -3.533633006
       1      25   -1.376279995   -2.456175412
       1      26   -1.370038946   -2.413938295
       1      27    1.276899628    1.085870237
       1      28    1.288663160    1.125848143
       1      29    1.466914370    1.401008517
       1      30    1.520840927    1.425675274
       1      31    1.651683735    1.447760654
       1      32    1.681912825    1.451412950
       1      33    2.374570518    2.207826695
       1      34    2.424722656    2.279394873
  0.100000000  0.100000000  0.000000000      12
       1      23   -2.010372463   -3.569352881
       1      24   -1.978551564   -3.531995180
       1      25   -1.449875905   -2.531691549
       1      26   -1.439280613   -2.482849689
       1      27    1.181320556    1.009954937
       1      28    1.185269112    1.039327387
